wavelength	P1	P2	P3	P4	P5	P6	P7	P8	P9
1095	0.333488515	0.588866102	0.374388403	0.468288692	0.380919706	0.299952122	0.452530508	0.417567453	0.371936818
1096	0.332999226	0.587922743	0.373840094	0.467443397	0.380257407	0.299511892	0.451711438	0.416901238	0.371289666
1097	0.332481356	0.586918667	0.373251254	0.466554281	0.379575651	0.29903059	0.450841567	0.41619581	0.370619035
1098	0.331925764	0.585873521	0.372625346	0.465639742	0.378868643	0.298510467	0.449934707	0.415452979	0.369924967
1099	0.33134358	0.584783695	0.371969173	0.464718872	0.378132787	0.297964922	0.449002164	0.41467772	0.369214572
1100	0.330740799	0.583665582	0.371291021	0.463790113	0.377361251	0.297408729	0.448058277	0.413869238	0.368495465
1101	0.330124048	0.582538385	0.370596221	0.46286144	0.376561489	0.29683482	0.447103543	0.413045512	0.367760314
1102	0.329496385	0.581401522	0.369893138	0.461938964	0.375733207	0.296250418	0.446139172	0.412208362	0.367002176
1103	0.328875755	0.580282374	0.369182742	0.460993289	0.374883722	0.295667423	0.445169349	0.411363162	0.366236416
1104	0.328264113	0.579186435	0.3684626	0.460016277	0.374019221	0.295084629	0.444193346	0.410523521	0.365461293
1105	0.327663704	0.578112755	0.367741794	0.459019464	0.373146305	0.294513133	0.443216858	0.409699669	0.36468388
1106	0.327069991	0.577056338	0.367026814	0.457995659	0.372268679	0.293939839	0.442243358	0.408893491	0.363908013
1107	0.326479946	0.576015966	0.366325472	0.456966718	0.371401322	0.29337342	0.441280311	0.408102696	0.363132011
1108	0.325834486	0.574878135	0.365577595	0.4558611	0.370486636	0.292751127	0.44024025	0.407257413	0.362299011
1109	0.325134459	0.57366578	0.364796658	0.454712027	0.369531392	0.292077788	0.439137397	0.406355884	0.361424691
1110	0.324379077	0.572345753	0.363966107	0.453517065	0.368526831	0.291360697	0.437960521	0.405392719	0.360493264
1111	0.323562031	0.570898205	0.36307907	0.452262761	0.367450822	0.290584092	0.436706445	0.40436133	0.359495357
1112	0.32267428	0.56932797	0.362122505	0.450951146	0.366290653	0.289746417	0.435353773	0.403238421	0.358427507
1113	0.321713452	0.567630291	0.361077896	0.449560405	0.365041739	0.288841667	0.43389577	0.402038355	0.357268388
1114	0.320655812	0.565782978	0.35992912	0.44805685	0.363680566	0.287851975	0.432327775	0.400748625	0.35600081
1115	0.319494746	0.563793917	0.358658929	0.44639361	0.362191933	0.286775309	0.430634791	0.399347117	0.35462304
1116	0.318225275	0.56161641	0.357240068	0.444550343	0.360546309	0.285586013	0.428792197	0.397826674	0.353098401
1117	0.316826671	0.559207553	0.35565208	0.44249417	0.358715838	0.284269249	0.426791301	0.396170702	0.351399183
1118	0.315297179	0.556554201	0.353907236	0.440225506	0.356702581	0.282833076	0.42459001	0.39433856	0.34952599
1119	0.313628351	0.553612802	0.351997551	0.437748816	0.354495778	0.281264845	0.422155129	0.392299856	0.347462508
1120	0.311791655	0.550352086	0.349898597	0.435033145	0.352080978	0.279536686	0.419463065	0.390038121	0.345186766
1121	0.309769252	0.546751124	0.347600045	0.43206378	0.349445515	0.27765267	0.416493916	0.387516809	0.342691402
1122	0.307572066	0.542797172	0.345081567	0.428825885	0.346596972	0.275600551	0.413273296	0.384753188	0.339975119
1123	0.305188565	0.538496214	0.342329469	0.42530283	0.343523738	0.27335892	0.409792321	0.381740738	0.337028058
1124	0.302616072	0.53384135	0.339366258	0.421529197	0.340217952	0.270938761	0.406063612	0.378470944	0.333880977
1125	0.299855627	0.528834241	0.336197228	0.417498008	0.336693	0.268351382	0.402124537	0.374971831	0.330544413
1126	0.296916599	0.523512974	0.332849981	0.413213482	0.332937069	0.265588183	0.397958238	0.371241209	0.327018459
1127	0.293823573	0.517912254	0.329347466	0.408708508	0.328974921	0.262680023	0.393570249	0.367303824	0.323337775
1128	0.290597622	0.512032808	0.32568421	0.403975765	0.324815101	0.259633354	0.388972483	0.363173236	0.319492362
1129	0.287262015	0.505959949	0.321882678	0.399044141	0.320520352	0.256498164	0.384198808	0.358898082	0.315498035
1130	0.283851262	0.499754484	0.317991092	0.393966354	0.316139717	0.253321558	0.379250531	0.354489678	0.311398631
1131	0.280385607	0.493432242	0.314028699	0.388779308	0.311700976	0.250102043	0.374204179	0.349984206	0.307197995
1132	0.276867625	0.487023457	0.309991729	0.383498276	0.307229089	0.246856384	0.369100333	0.345406294	0.302898982
1133	0.273320442	0.480552849	0.305917401	0.378176569	0.302743422	0.243599822	0.363957842	0.340776503	0.298569848
1134	0.269765395	0.474035758	0.301811187	0.372840641	0.298264568	0.240319019	0.358826505	0.336130225	0.294232681
1135	0.266218595	0.467505665	0.297685631	0.367543582	0.293798495	0.237035588	0.353721921	0.331498051	0.289906906
1136	0.262678902	0.460961289	0.293578718	0.362326961	0.28933707	0.233753125	0.34866673	0.326891836	0.285636539
1137	0.2591739	0.45445618	0.289496859	0.357176232	0.284907599	0.230480115	0.343692065	0.322325965	0.281418821
1138	0.255736839	0.448042948	0.285465353	0.352108362	0.280514168	0.227232167	0.338790399	0.317808454	0.277260026
1139	0.252356648	0.44172465	0.281513478	0.347127564	0.276181388	0.224029744	0.33396217	0.313365863	0.273202218
1140	0.249035837	0.435512775	0.277632246	0.342204365	0.271926894	0.220877379	0.32920681	0.308995948	0.26923326
1141	0.24577913	0.429455978	0.273832968	0.337376358	0.267773881	0.217799192	0.324547026	0.304736473	0.26534784
1142	0.242591346	0.423547662	0.270137704	0.33266116	0.263726097	0.214798892	0.319995125	0.300592839	0.261556227
1143	0.239482299	0.41779328	0.266543923	0.328076763	0.259802171	0.211861294	0.31560485	0.296561738	0.257856445
1144	0.236479852	0.412202071	0.263040469	0.32362214	0.256014391	0.209004428	0.311368507	0.292645876	0.254256168
1145	0.233584825	0.406763086	0.259644872	0.319319398	0.252352726	0.20623774	0.307263543	0.28883904	0.250795365
1146	0.230800607	0.401504208	0.256364632	0.315187176	0.248829546	0.2035641	0.303296162	0.285152817	0.247472092
1147	0.228149157	0.396460748	0.25320386	0.311263539	0.245461091	0.201010982	0.299482688	0.281616563	0.244301716
1148	0.225606765	0.391642669	0.250174017	0.307526664	0.242236694	0.198569841	0.295823912	0.278235393	0.241274169
1149	0.22318676	0.387094393	0.247286881	0.303966476	0.239174756	0.196243355	0.29235104	0.275020063	0.23838009
1150	0.220910842	0.382806014	0.244545918	0.300583647	0.236288868	0.194042732	0.28907734	0.27198132	0.235636847
1151	0.218769325	0.3787682	0.24197524	0.297367149	0.233583304	0.191971207	0.285995543	0.269133797	0.233067051
1152	0.216766237	0.37499936	0.239570339	0.294325273	0.231056246	0.190019329	0.283100975	0.266460171	0.23066462
1153	0.21489515	0.371491376	0.237332378	0.291480898	0.228693335	0.18818352	0.280397213	0.263955262	0.228424051
1154	0.213152715	0.368233669	0.235266352	0.288833729	0.226491085	0.186471434	0.277887225	0.261622458	0.22634898
1155	0.211543198	0.36522798	0.233350758	0.286377288	0.224449879	0.184874742	0.275574768	0.259443209	0.224434065
1156	0.210082181	0.362454713	0.23157443	0.284099154	0.222578518	0.183406665	0.273455922	0.25742679	0.222671097
1157	0.208755308	0.359906429	0.229946649	0.282013935	0.220868359	0.182073185	0.271522997	0.255580195	0.221068705
1158	0.207529047	0.357547202	0.228431605	0.28008562	0.219286311	0.180837589	0.269725541	0.253858286	0.219591874
1159	0.206401809	0.355376466	0.22702626	0.278304766	0.217829955	0.179700354	0.268064213	0.252263184	0.218232874
1160	0.205341366	0.353376891	0.225739419	0.276661507	0.216479	0.178647222	0.266525721	0.250797101	0.216974079
1161	0.204352448	0.351533681	0.224561013	0.275154898	0.215232442	0.177676113	0.265105264	0.249450221	0.215816575
1162	0.203451109	0.349833663	0.223475209	0.273759979	0.214088748	0.176782113	0.263806747	0.248215778	0.214754155
1163	0.202631544	0.348284773	0.222487779	0.272482554	0.213047405	0.175968909	0.262627792	0.247095935	0.21378368
1164	0.201886805	0.346881921	0.221592528	0.271320466	0.212100404	0.175219903	0.2615474	0.246070452	0.21289729
1165	0.201209593	0.345624534	0.220770704	0.27026793	0.211234915	0.174539511	0.260560762	0.245129686	0.212092914
1166	0.200586471	0.344497625	0.220020617	0.269317014	0.210433528	0.173928254	0.259664963	0.244268688	0.211361237
1167	0.200018446	0.343473715	0.219337728	0.268465043	0.209700466	0.173367818	0.25885138	0.243487928	0.210699759
1168	0.19950351	0.342538095	0.218706278	0.267697219	0.209037965	0.172855744	0.258111891	0.242786403	0.210106387
1169	0.199041986	0.341669942	0.218132176	0.26700845	0.208437309	0.17238782	0.257457449	0.242156353	0.209570335
1170	0.198602243	0.340808101	0.217576346	0.266349986	0.207857495	0.171924892	0.256840878	0.241547853	0.209049018
1171	0.198187687	0.339991859	0.21704922	0.265721123	0.20731624	0.171486075	0.256260721	0.240973842	0.208556711
1172	0.197790114	0.33920711	0.216555249	0.265113777	0.206810054	0.171068179	0.255708794	0.240427535	0.208089921
1173	0.197406233	0.338453145	0.216081774	0.264532148	0.206324692	0.170666688	0.255176596	0.239908179	0.207643802
1174	0.19703269	0.337740715	0.215627665	0.263967102	0.205853828	0.170281659	0.254655351	0.239416861	0.207213619
1175	0.196676136	0.33706636	0.215192018	0.263423649	0.205401554	0.169913691	0.254154353	0.238949795	0.206800879
1176	0.196335096	0.336426385	0.214765047	0.262902911	0.204959107	0.169554992	0.2536708	0.238499951	0.206402105
1177	0.196003157	0.335830817	0.214348232	0.262398717	0.20452637	0.169216018	0.253199306	0.238059448	0.206018679
1178	0.195681598	0.335263607	0.213949031	0.261905862	0.204107989	0.168891558	0.252739182	0.23762759	0.205649677
1179	0.195369957	0.334704296	0.213563513	0.261430919	0.203701673	0.168569697	0.252286959	0.237213393	0.205293796
1180	0.195067106	0.334156673	0.213191647	0.26097192	0.203306002	0.168255523	0.251846163	0.236815336	0.204948356
1181	0.194776839	0.333610052	0.212846384	0.260530049	0.202922079	0.167952301	0.251435186	0.236435554	0.204607552
1182	0.194501948	0.333057564	0.212510243	0.260100289	0.202553065	0.167654031	0.251039008	0.236069137	0.20427762
1183	0.194236134	0.33252236	0.212176598	0.25967167	0.20220206	0.167369124	0.250644562	0.235713533	0.203962179
1184	0.193976652	0.332019701	0.21185624	0.259253923	0.201869001	0.167099883	0.250264254	0.235366608	0.203658584
1185	0.193724304	0.331548079	0.211542456	0.258859057	0.20154964	0.166843398	0.249894958	0.235034236	0.203370166
1186	0.193492947	0.331130837	0.211263461	0.258502872	0.201260814	0.166612815	0.249560047	0.23473547	0.203108113
1187	0.193256933	0.330721375	0.210989413	0.258149375	0.200968721	0.166376255	0.249233306	0.234427302	0.202837273
1188	0.193020659	0.330301296	0.210714152	0.257801725	0.200670976	0.166135861	0.248911526	0.234117797	0.202569749
1189	0.192784875	0.329861619	0.210453727	0.257453471	0.200378358	0.165899761	0.248594014	0.233812326	0.202309184
1190	0.19255477	0.329438482	0.210207066	0.257115137	0.200096477	0.165671578	0.248287399	0.23351593	0.202062097
1191	0.19233275	0.329047432	0.209967934	0.256797063	0.199819443	0.165455673	0.247994763	0.233239347	0.20183351
1192	0.192122155	0.328683692	0.209745054	0.256496949	0.199557042	0.165254214	0.247723142	0.232984022	0.201612344
1193	0.191927768	0.328353138	0.209541743	0.256218344	0.199318903	0.165070415	0.247479423	0.232754099	0.201399025
1194	0.191760323	0.328048337	0.209347616	0.255966145	0.199105339	0.164899735	0.247251829	0.232544338	0.201206264
1195	0.19161988	0.327780922	0.20917316	0.255745423	0.198915758	0.164746294	0.247044938	0.232358071	0.201032123
1196	0.191503976	0.327575686	0.209030357	0.255566099	0.198760545	0.164622692	0.246879761	0.232199364	0.200887516
1197	0.191418828	0.327431588	0.208921858	0.255436391	0.19864615	0.164530686	0.2467598	0.232075617	0.200781078
1198	0.191360874	0.327337312	0.208858817	0.255346775	0.198565933	0.164473761	0.246691654	0.231989907	0.200707586
1199	0.191299117	0.327239017	0.20880284	0.255255703	0.19848867	0.164423035	0.246637269	0.231909331	0.200630084
1200	0.191251879	0.32714614	0.20876015	0.255187061	0.198427725	0.164387431	0.246609389	0.231856794	0.20057591
1201	0.191222144	0.327073831	0.208739288	0.255145713	0.198383969	0.164365582	0.246603987	0.231832594	0.200542631
1202	0.191210535	0.327051671	0.208740487	0.255134979	0.198359605	0.164358292	0.246619281	0.231837043	0.200530641
1203	0.191213224	0.32707526	0.208756127	0.255156305	0.198353736	0.164366995	0.246658019	0.231865261	0.200547088
1204	0.191229474	0.327140574	0.208791422	0.255206603	0.198370288	0.164389608	0.246724766	0.231915344	0.20057927
1205	0.191265489	0.327236949	0.208844038	0.255278071	0.198411283	0.164428981	0.24681283	0.231982394	0.200628252
1206	0.191322805	0.327353815	0.208910163	0.255370916	0.198471341	0.164485114	0.246909557	0.232058372	0.200700383
1207	0.191398233	0.327497602	0.208995116	0.25548554	0.1985509	0.164552675	0.247028115	0.232155473	0.200790543
1208	0.191491703	0.327672469	0.209097843	0.255622193	0.198654202	0.164635892	0.247180179	0.232278215	0.200905191
1209	0.191603802	0.327878366	0.2092208	0.255786162	0.198778461	0.164736401	0.247358942	0.232422419	0.201047524
1210	0.191726871	0.328101652	0.209365077	0.255965889	0.198914755	0.1648519	0.247565878	0.232588218	0.201209874
1211	0.191863637	0.328346604	0.209524022	0.256165275	0.199073795	0.164984337	0.247799741	0.232772074	0.201379793
1212	0.192017967	0.328622903	0.209697004	0.256391267	0.199256099	0.165136747	0.248053079	0.2329687	0.201560696
1213	0.192183774	0.328923756	0.209891809	0.256636343	0.19945114	0.165300376	0.248321394	0.233184151	0.201751916
1214	0.192355019	0.329246176	0.210103751	0.256895663	0.199660277	0.165473964	0.2486067	0.233417286	0.201952191
1215	0.192530827	0.329592279	0.210327809	0.257173275	0.199877639	0.165659026	0.24890952	0.233663277	0.202171495
1216	0.192713605	0.329953217	0.210566775	0.257464298	0.200097814	0.165851899	0.24922502	0.233921241	0.202407513
1217	0.19290808	0.330325637	0.210817383	0.257760194	0.200326528	0.166058543	0.249550754	0.234192107	0.202653254
1218	0.193112726	0.330720919	0.211069712	0.258066099	0.20057164	0.166281876	0.249889074	0.234471203	0.202907015
1219	0.193328115	0.331141575	0.211333737	0.258388777	0.200832072	0.166510498	0.250244152	0.234766621	0.203165039
1220	0.193556859	0.331582209	0.211610915	0.258721637	0.201104666	0.166743694	0.250616721	0.235075786	0.203431128
1221	0.193794222	0.332039952	0.211896488	0.259068473	0.201385346	0.166986278	0.251004712	0.235392216	0.203712699
1222	0.194036897	0.332508661	0.21219315	0.25943086	0.201673326	0.167234324	0.251403557	0.235718011	0.204002381
1223	0.194287356	0.332982184	0.212495506	0.259806246	0.201970728	0.167489948	0.251808891	0.236043797	0.204294374
1224	0.194545432	0.333462595	0.212803726	0.260190367	0.202278587	0.167755363	0.252216097	0.236370521	0.204593254
1225	0.194801281	0.333942568	0.213120759	0.26057526	0.202591869	0.168024432	0.252625644	0.236707515	0.204899467
1226	0.195057155	0.334433744	0.213446938	0.260964607	0.202906513	0.168293487	0.253042791	0.237051572	0.20521105
1227	0.195317427	0.334934213	0.213784067	0.261358216	0.203214782	0.168560788	0.253464706	0.237400368	0.20553124
1228	0.195581772	0.335442974	0.214127848	0.261754965	0.203518949	0.168827407	0.253888166	0.237759941	0.205857124
1229	0.195850815	0.335975942	0.214473265	0.262160819	0.20382685	0.169099517	0.254315366	0.238132833	0.206182319
1230	0.196125022	0.336519188	0.214810281	0.262572793	0.204145103	0.169378685	0.254745174	0.23850699	0.206510779
1231	0.196405337	0.33705646	0.215144315	0.262986405	0.204469177	0.169657217	0.255175587	0.238883933	0.20684478
1232	0.196689747	0.337595265	0.215478167	0.26340064	0.204797956	0.169939045	0.255610892	0.239262214	0.207183914
1233	0.196971476	0.338131081	0.215809143	0.263818797	0.205129954	0.170227051	0.256047928	0.239635989	0.207525051
1234	0.197252085	0.338652472	0.216137687	0.264239775	0.205463444	0.170517058	0.25648494	0.240010611	0.207866827
1235	0.197532595	0.33915732	0.216462487	0.264657954	0.205797663	0.170809424	0.256921399	0.240384145	0.20821024
1236	0.19781205	0.339657792	0.21678399	0.265077216	0.206136057	0.171103123	0.257352715	0.240753435	0.208552091
1237	0.198089763	0.340154052	0.217104219	0.26549831	0.206474252	0.171393412	0.257785968	0.241122839	0.208887786
1238	0.198368408	0.340650446	0.217425624	0.265919261	0.206807528	0.171678838	0.258221863	0.241491201	0.209217801
1239	0.19864492	0.341146146	0.217754353	0.266341193	0.207141076	0.171963565	0.258651916	0.241854784	0.209543599
1240	0.198917157	0.341640832	0.218091214	0.26676313	0.207474971	0.172245673	0.259074188	0.242217471	0.209862719
1241	0.19918264	0.342131692	0.218427761	0.267178813	0.207805823	0.172523547	0.259485086	0.24257339	0.210178237
1242	0.199444061	0.342609568	0.218756893	0.267585628	0.208134394	0.172795037	0.2598847	0.242922149	0.21049687
1243	0.199703539	0.343079976	0.219077337	0.267988326	0.208454435	0.173057587	0.260275679	0.243268599	0.210813215
1244	0.199961764	0.343558753	0.219389458	0.26839454	0.208762575	0.173310364	0.260658714	0.243610427	0.21112013
1245	0.200211856	0.344023712	0.219699368	0.268792161	0.209070822	0.173565084	0.261029453	0.243944127	0.211427615
1246	0.200453175	0.344461407	0.220001245	0.269175318	0.20937913	0.173823697	0.26139066	0.244273876	0.211740066
1247	0.200696316	0.344888269	0.220297728	0.269544767	0.209679343	0.174078666	0.261739362	0.24459368	0.212044911
1248	0.200939693	0.345306577	0.220592498	0.269901446	0.209971875	0.174324238	0.26207482	0.244900976	0.212335754
1249	0.201177607	0.34571512	0.22087844	0.270246238	0.210251987	0.174562334	0.262405442	0.245203054	0.212611412
1250	0.201411486	0.346116277	0.221153855	0.270581089	0.210515083	0.174795311	0.262723887	0.245495295	0.212869755
1251	0.201629175	0.346495411	0.22142759	0.270908167	0.210776242	0.175024234	0.26303	0.245779741	0.21311475
